,GEO.id,GEO.id2,population,sex_ratio,median_age,senior_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%no_high_school,%bachelor,%same_house,mean_bldg_age,%occupancy,%ownership
114,1400000US36005018400,36005018400,3676,97.5,39.1,24.5,55.79434167573449,4.597388465723613,1.0065288356909685,26.79542981501632,0.5850325642552758,6.120783460282916,7.1,60518.0,0.4018998666788889,20.5,27.6,91.2,61.45140664961637,90.85677749360613,44.405348346235044
115,1400000US36005018500,36005018500,6885,83.1,31.8,9.4,5.432098765432099,33.97240377632534,0.0,36.80464778503994,0.6553488080188637,23.732752360203342,19.7,26496.0,0.3899021420405103,29.200000000000003,14.8,86.6,46.808048433048434,86.85897435897436,0.2050020500205002
116,1400000US36005018900,36005018900,8304,93.7,31.5,10.9,10.958574181117534,21.339113680154142,0.18063583815028902,49.27745664739884,0.5648095457861383,21.796724470134876,16.7,21180.0,0.4495102584217362,35.5,11.6,91.3,60.47225891677675,95.07926023778072,7.120527961097603
117,1400000US36005019300,36005019300,5737,71.9,27.6,9.6,8.17500435767823,37.35401777932717,0.19173784207774097,38.17326128638661,0.6509521158536876,26.30294579048283,18.7,23267.0,0.45087074165178354,33.2,11.5,89.6,59.55169128156265,94.42591710338256,23.0815223490417
118,1400000US36005019400,36005019400,2231,106.0,35.4,16.0,32.76557597489915,14.388166741371583,3.1824294038547736,37.42716270730614,0.6662574806207547,15.822501120573735,11.1,51176.0,0.4348934759643479,19.900000000000006,21.7,92.1,54.34330299089727,92.32769830949285,31.690140845070424
119,1400000US36005019500,36005019500,7622,73.6,32.4,12.8,10.023615848858567,23.615848858567308,1.2988716872212016,55.06428758855944,0.47896950788300047,18.328522697454737,15.0,26706.0,0.41952146480446917,32.099999999999994,14.2,89.8,56.928698752228165,97.6470588235294,4.782767433369843
120,1400000US36005019700,36005019700,7104,88.4,29.0,9.1,9.431306306306306,22.184684684684687,3.8992117117117115,46.05855855855856,0.6113115002143189,16.793355855855857,9.3,25875.0,0.45269859440937854,30.799999999999997,12.0,91.6,64.62938881664499,94.79843953185956,20.917959440238064
121,1400000US36005019900,36005019900,8015,86.7,33.0,10.0,9.320024953212727,21.99625701809108,0.0,51.77791640673737,0.5269723603863468,20.286961946350594,13.4,24914.0,0.4409773191380687,33.2,12.5,94.9,55.286696459264355,92.12787899621864,7.05223880597015
122,1400000US36005020000,36005020000,4722,95.9,33.3,8.7,13.172384582803897,5.103769589157137,21.113934773401102,45.34095722151631,0.6431073847379798,15.544260906395596,14.7,44771.0,0.4188594849240037,26.5,19.7,81.7,61.73645320197044,91.8103448275862,9.59087860496311
123,1400000US36005020100,36005020100,4340,86.7,30.4,16.4,9.470046082949308,22.69585253456221,0.6682027649769585,48.38709677419355,0.5702811696999298,19.70046082949309,9.8,24160.0,0.45603709388343106,32.400000000000006,13.4,88.2,51.003639010189225,95.12372634643377,2.601377199693956
124,1400000US36005020200,36005020200,2232,91.4,32.8,16.8,18.100358422939067,14.292114695340501,10.080645161290322,42.831541218637994,0.6660221236237972,10.39426523297491,7.0,38487.0,0.43039438519585005,24.599999999999994,20.0,84.8,47.42588495575221,93.69469026548673,11.688311688311687
125,1400000US36005020400,36005020400,3131,113.6,30.6,11.0,16.831683168316832,14.81954647077611,8.272117534334079,50.207601405301816,0.5881635525520799,8.367933567550304,20.5,49519.0,0.3758936906160333,19.799999999999997,17.2,83.7,60.25067144136079,92.12175470008953,20.408163265306122
126,1400000US36005020501,36005020501,7030,78.8,30.8,14.9,6.685633001422476,28.591749644381224,0.0,50.2275960170697,0.5278543895396482,17.112375533428164,12.6,23160.0,0.4739572458418293,28.799999999999997,11.0,92.2,56.44159544159544,95.7977207977208,5.613382899628252
127,1400000US36005020502,36005020502,2123,86.2,35.1,34.3,9.656146961846444,27.649552520018837,0.23551577955723035,49.740932642487046,0.510625056438367,18.040508714083845,7.9,15343.0,0.523051836144633,35.099999999999994,16.1,88.6,58.45213849287169,89.0020366598778,12.013729977116705
128,1400000US36005020601,36005020601,2724,76.1,38.0,14.0,15.52863436123348,14.867841409691628,33.44346549192364,32.08516886930984,0.7014174596397714,9.765051395007342,17.2,76429.0,0.3839570890750066,29.599999999999994,13.7,88.5,49.1557734204793,92.15686274509804,30.969267139479907
