,ALARM_BOX_LOCATION,location,lat,lon
11138,75 RD & 162 ST,"162-28 75th Rd, Flushing, NY 11366, USA",40.726135,-73.80563199999997
11139,CLYDE ST & THORNTON PL,"Thornton Pl & Clyde St, Queens, NY 11374, USA",40.7227796,-73.8577487
11140,HOWARD AVE & EDDY ST,"Eddy St & Howard Ave, Staten Island, NY 10301, USA",40.6258989,-74.088719
11141,IRT 2&3 @ CLARK & HENRY STS,"New York, NY, USA",40.7127753,-74.0059728
11142,BELMONT & ATKINS AVES,"Atkins Ave & Belmont Ave, Brooklyn, NY 11208, USA",40.6731101,-73.87863540000002
11143,114 RD & 194 ST,"114th Rd & 194th St, Queens, NY 11412, USA",40.6978122,-73.7601878
11144,BMT M&R @ JAY ST & METRO TECH,"Jay Street Metro Tech, Brooklyn, NY 11201, USA",40.6923458,-73.987257
11145,PARK HILL LANE & PARK HILL CIRCLE,"Park Hill Cir & Park Hill Ln, Staten Island, NY 10304, USA",40.61692120000001,-74.07851579999998
11146,1129 E180 ST-FIRE COMMUNICATIONS-BX,"1129 E 180th St, The Bronx, NY 10460, USA",40.8418306,-73.87499869999998
11147,86 ST & BAY 35 ST,"Bay 35th St & 86th St, Brooklyn, NY 11214, USA",40.59970500000001,-73.99015
11148,FORT HAMILTON PWAY & 100 ST,"Fort Hamilton Pkwy & 100th St, Brooklyn, NY 11209, USA",40.6119516,-74.0318599
11149,BMT R @ CITY HALL - BWAY,"City Hall Park, New York, NY 10007, USA",40.7127744,-74.006059
11150,AMADOR ST & SOUTH AVE,"Amador St & South Ave, Staten Island, NY 10303, USA",40.6239041,-74.16740420000002
11151,97 AVE & REMINGTON ST,"Remington St & 97th Ave, Queens, NY 11435, USA",40.695449,-73.811566
11152,VERNON AND ALBOURNE AVES,"Albourne Ave & Vernon Ave, Staten Island, NY 10309, USA",40.5306539,-74.19884040000002
11153,ROOSEVELT AVE & 84 ST,"Roosevelt Ave & 84th St, Queens, NY 11372, USA",40.7478344,-73.88205839999998
11154,AMBOY RD & KINGDOM AVE,"Amboy Rd & Kingdom Ave, Staten Island, NY 10312, USA",40.532757,-74.19024619999998
11155,48 AVE & 33 ST,"33rd St & 48th Ave, Queens, NY 11101, USA",40.7408191,-73.93245999999998
11156,168 ST & 144 DR,"144th Dr & 168th St, Queens, NY 11434, USA",40.6653059,-73.77499870000003
11157,POWELLS COVE BLVD AND 166TH ST,"Powells Cove Blvd & 166th St, Queens, NY 11357, USA",40.7939658,-73.7974502
11158,WEBSTER AVE & E 181 ST,"Webster Ave & E 181st St, The Bronx, NY 10457, USA",40.8531154,-73.89760550000003
11159,PIDGEON MEADOW RD & 169 ST,"Pidgeon Meadow Rd & 169th St, Queens, NY 11358, USA",40.750054,-73.79879059999998
11160,FONDA AVE & DUNKIRK ST,"Fonda Ave & Dunkirk St, Queens, NY 11412, USA",40.6997765,-73.7718223
11161,48 AVE & SPRINGFIELD BLVD,"Springfield Blvd & 48th Ave, Queens, NY 11364, USA",40.7565203,-73.76184839999998
11162,PIER 8 PORT AUTH CONGRESS ST & EAST RIVE,"Pier 86, W 46th St, New York, NY 10036, United States",40.7645266,-73.99960759999998
11163,LINCOLN AND BOUNDARY AVES,"New York, NY, USA",40.7127753,-74.0059728
11164,NORTHERN BLVD & UTOPIA PKWY,"Northern Blvd & Utopia Pkwy, Queens, NY 11358, USA",40.757721,-73.79300099999998
11165,HARRISON AVE & HEYWARD ST,"Heyward St & Harrison Ave, Brooklyn, NY 11206, USA",40.7044263,-73.95191240000003
11166,29TH AVE AND CRESCENT ST,"29th Ave & Crescent St, Queens, NY 11102, USA",40.769257,-73.92458719999998
11167,BRIDGETON ST & 156 AVE,"Bridgeton St & 156th Ave, Queens, NY 11414, USA",40.66379600000001,-73.83664999999998
11168,94 AVE & 222 ST,"94th Ave & 222nd St, Queens, NY 11428, USA",40.7218341,-73.73306840000002
11169,ZEREGA & LAFAYETTE AVES,"Lafayette Ave & Zerega Ave, The Bronx, NY 10473, USA",40.8240693,-73.8429178
11170,ATLANTIC AVE AND HYLAN BLVD,"Hylan Blvd & Atlantic Ave, Staten Island, NY 10305, USA",40.5901459,-74.08881690000003
11171,143 AVE & 182 PL,"143rd Ave & 182nd Pl, Queens, NY 11413, USA",40.668986,-73.761543
11172,FAIRVIEW AVE & BLEECKER ST,"Fairview Ave, Queens, NY 11385, USA",40.707237000000006,-73.90673799999998
11173,MARCY AVE & S 5 ST,"S 5th St & Marcy Ave, Brooklyn, NY 11211, USA",40.70908,-73.957488
11174,20TH AVE AND 21ST ST,"330 E 21st St, New York, NY 10010, USA",40.73581970000001,-73.9809827
11175,BAY PWAY & 59 ST,"Bay Pkwy & 59th St, Brooklyn, NY 11204, USA",40.61728859999999,-73.97785400000002
11176,135 AVE & 129 ST,"135th Ave & 129th St, Queens, NY 11420, USA",40.668723,-73.81080469999998
11177,31 AVE & DITMARS BLVD,"Ditmars Blvd & 31st Ave, Queens, NY 11369, USA",40.7626368,-73.8615658
11178,BRADY AVE & MATTHEWS AVE,"Matthews Ave & Brady Ave, The Bronx, NY 10462, USA",40.852328,-73.86299269999998
11179,PARK LANE S & 86 ST,"Park Ln S & 86th St, Queens, NY 11421, USA",40.6965756,-73.85929770000001
11180,47 AVE & 28 ST,"28th St & 47th Ave, Queens, NY 11101, USA",40.7435216,-73.93949409999998
11181,BEVERLY AND MELROSE AVES,"New York, NY, USA",40.7127753,-74.0059728
11182,SHORE BLVD & 21 DR,"Shore Blvd & 21st Dr, Queens, NY 11105, USA",40.7830654,-73.9190974
11183,75 ST & 69 RD,"69th Rd & 75th St, Queens, NY 11379, USA",40.70844,-73.876204
11184,RICHMOND RD & HUNTER AVE,"Richmond Rd & Hunter Ave, Staten Island, NY 10306, USA",40.583703,-74.1079007
11185,94 AVE & SUTPHIN BLVD,"94th Ave & Sutphin Blvd, Queens, NY 11435, USA",40.6990172,-73.80697909999998
11186,148 RD & WELLER LA,"148th Rd, Queens, NY 11422, USA",40.6544803,-73.7367656
11187,LIBERTY AVE & LOGAN ST,"Liberty Ave & Logan St, Brooklyn, NY 11208, USA",40.67729800000001,-73.876817
11188,67 AVE & DARTMOUTH ST,"67th Ave & Dartmouth St, Queens, NY 11374, USA",40.7217514,-73.8571117
11189,5 AVE & COLLEGE PT BLVD,"5th Ave & College Point Blvd, Queens, NY 11356, USA",40.7926735,-73.8454009
11190,87 AVE & 248 ST,"87th Ave & 248th St, Queens, NY 11426, USA",40.730275,-73.717777
11191,76 AVE & 263 ST,"263rd St & 76th Ave, Queens, NY 11004, USA",40.749474,-73.7113148
11192,53 AVE & 62 ST,"53rd Ave & 62nd St, Queens, NY 11378, USA",40.7317199,-73.901765
11193,CONEY ISLAND AVE & AVENUE Y,"Coney Island Ave & Avenue Y, Brooklyn, NY 11235, USA",40.58943920000001,-73.9605085
11194,ALBEMARLE RD & EAST 28 ST,"E 28th St & Albemarle Rd, Brooklyn, NY 11226, USA",40.648062,-73.9511958
11195,DIVISION & MARKET STS,"New York, NY, USA",40.7127753,-74.0059728
11196,BOARDWALK 800' E OF CONEY ISLAND AVE,"800 Riegelmann Boardwalk, Brooklyn, NY 11224, USA",40.57340800000001,-73.97608919999998
11197,OCEANVIEW AVE & BRIGHTON 12 ST,"Brighton 12th St & Ocean View Ave, Brooklyn, NY 11235, USA",40.579869,-73.95666800000002
11198,97 AVE & 78 ST.,"78th St & 97th Ave, Queens, NY 11416, USA",40.682052,-73.860486
11199,86 AVE & 143 ST,"86th Ave & 143rd St, Queens, NY 11435, USA",40.7083468,-73.81324570000002
11200,HOUSTON ST 150' E OF AVE D,"101 Avenue D, New York, NY 10009, USA",40.7233621,-73.97644559999998
11201,211 ST & NORTHERN BLVD,"211th St & Northern Blvd, Queens, NY 11361, USA",40.7596932,-73.7720561
11202,SOUTH GANNON AND WARWICK AVES,"Warwick Ave & Gannon Ave S, Staten Island, NY 10314, USA",40.6074886,-74.1371015
11203,COURT & LORRAINE STS,"Court St/Lorraine St, Brooklyn, NY 11231, USA",40.672714,-74.000633
11204,107 AVE & 111 ST,"107th Ave & 111th St, Queens, NY 11419, USA",40.682461,-73.830016
11205,116 AVE & 194 ST,"194th St & 116th Ave, Queens, NY 11412, USA",40.69444,-73.758675
11206,RIDGE BLVD & 79 ST,"Ridge Blvd & 79th St, Brooklyn, NY 11209, USA",40.62921179999999,-74.031671
11207,251 ST & 87 DR,"87th Dr & 251st St, Queens, NY 11426, USA",40.7287261,-73.71467
11208,MAGUIRE AVE AND AMBOY RD,"Amboy Rd & Maguire Ave, Staten Island, NY 10309, USA",40.525212,-74.2096311
11209,HOWTON AVE & LINTON PL,"Linton Pl & Howton Ave, Staten Island, NY 10308, USA",40.5567107,-74.15184289999998
11210,E TREMONT AVE & HONE AVE,"Hone Ave & E Tremont Ave, The Bronx, NY 10461, USA",40.8427954,-73.8508976
11211,43 AVE & 68 ST,"68th St & 43rd Ave, Queens, NY 11377, USA",40.74185070000001,-73.8965983
11212,E/S WHITEHALL ST-50' SOUTH OF WATER ST,"50 Whitehall St, New York, NY 10004, USA",40.7025775,-74.0135095
11213,FRANCIS LEWIS BLVD & EPSON COURSE SOUTH,"Francis Lewis Blvd & Epsom Course, Queens, NY 11427, USA",40.72472570000001,-73.76473159999998
11214,MORRIS PARK AVE & WILLIAMSBRIDGE RD,"Morris Park Ave & Williamsbridge Rd, The Bronx, NY 10461, USA",40.8503123,-73.8513696
11215,WOODSIDE AVE & 56 ST,"56th St & Woodside Ave, Queens, NY 11377, USA",40.74618270000001,-73.9081131
11216,RIDGE BLVD & 88 ST,"Ridge Blvd, Brooklyn, NY, USA",40.6284625,-74.03198520000002
11217,MAINE AVE & DICKIE AVE,"Dickie Ave & Maine Ave, Staten Island, NY 10314, USA",40.6208889,-74.1369728
11218,HENLEY RD & BARRINGTON ST,"Henley Rd & Barrington St, Queens, NY 11432, USA",40.7180265,-73.77812
11219,HALLECK ST & VIELE AV-HPM-NEW SOUTH AREA,"Viele Ave, The Bronx, NY 10474, USA",40.806988200000006,-73.8834597
11220,38 AVE & 30 ST,"30th St & 38th Ave, Queens, NY 11101, USA",40.7541938,-73.9327964
11221,MACE AVE & HERING AVE,"Hering Ave & Mace Ave, The Bronx, NY 10469, USA",40.862964,-73.85390600000002
11222,89 AVE & 185 ST,"185th St & 89th Ave, Queens, NY 11432, USA",40.71285220000001,-73.7761543
11223,BRONXWOOD AVE & BARTHOLDI ST,,,
11224,ARBUTUS AVE & ARBUTUS WAY,"Arbutus Way & Arbutus Ave, Staten Island, NY 10312, USA",40.528541,-74.1819904
11225,32 AVE & 138 ST,"138th St & 32nd Ave, Queens, NY 11354, USA",40.76825669999999,-73.82974879999998
11226,PETRUS & WAINWRIGHT AVES.,"Wainwright Ave & Petrus Ave, Staten Island, NY 10312, USA",40.546778,-74.1688856
11227,VAN DUZER & SANDS STS,"Van Duzer St, Staten Island, NY, USA",40.6273535,-74.08157879999997
11228,AVENUE L & E 99 ST,"E 99th St & Avenue L, Brooklyn, NY 11236, USA",40.63978510000001,-73.8935735
11229,ROLLING HILL GREEN AT ARDEN AVE.,"Arden Ave & Rolling Hill Green, Staten Island, NY 10312, USA",40.55207679999999,-74.19073879999998
11230,LINDEN BLVD & 169 ST,"169th St & Linden Blvd, Queens, NY 11433, USA",40.6910528,-73.78079620000003
11231,KATAN AND ARMSTRONG AVES,"Katan Ave & Armstrong Ave, Staten Island, NY 10308, USA",40.5515441,-74.1601278
11232,FULTON & LINWOOD STS,"Linwood St & Fulton St, Brooklyn, NY 11208, USA",40.6802248,-73.88379379999998
11233,BOGART ST & GRATTAN ST,"Bogart St & Grattan St, Brooklyn, NY 11206, USA",40.7053914,-73.9333296
11234,PARSONS BLVD & 77 RD,"77th Rd & Parsons Blvd, Queens, NY 11367, USA",40.7230301,-73.81013209999998
11235,GUNHILL ROAD AND DELANOY AVENUE,"1780 E Gun Hill Rd, The Bronx, NY 10469, USA",40.86340999999999,-73.835616
11236,47 AVE & 47 ST,"47th Ave & 47th St, Queens, NY 11377, USA",40.741056,-73.91816229999998
11237,123 AVE & SUTPHIN BLVD,"123rd Ave & Sutphin Blvd, Queens, NY 11436, USA",40.6760457,-73.7903608
11238,KELLY & 165 STS,"W 165th St, New York, NY, USA",40.837195,-73.93670329999998
11239,CROSS IS PKWY- F LEWIS BL TO WHITESTONE,,,
11240,JAMAICA AVE & 224 ST,"Jamaica Ave & 224th St, Queens, NY 11428, USA",40.7215302,-73.7310298
11241,NORTH BURGHER & CASTLETON AVES,"Castleton Av/N Burgher Av, Staten Island, NY 10310, USA",40.634811,-74.11440999999998
11242,DONGAN HILLS AND NORTH RAILROAD AVES,"N Railroad Ave & Dongan Hills Ave, Staten Island, NY 10306, USA",40.5872755,-74.09926309999999
11243,OCEAN PKWY & PARK CIR,"Ocean Pkwy & Park Cir, Brooklyn, NY 11218, USA",40.6510561,-73.9726853
11244,IRT 1 ? W 23 ST & 7 AVE,"338 1/2 W 23rd St, New York, NY 10011, USA",40.745791,-74.0000618
11245,INDEPENDENCE AVE & W236 ST,"2550 Independence Ave # 2550, The Bronx, NY 10463, USA",40.8800371,-73.9197428
11246,WALLACE AVE & ALLERTON AVE,"Wallace Ave & Allerton Ave, The Bronx, NY 10467, USA",40.8654907,-73.8644648
11247,BERRY ST & N 8 ST,"Berry St & N 8th St, Brooklyn, NY 11249, USA",40.7191879,-73.95841309999999
11248,CONCORD ST & GOLD ST,"Concord St & Gold St, Brooklyn, NY 11201, USA",40.6975358,-73.98310790000002
11249,WALDEN AND GELDNER AVES,"Walden Ave & Geldner Ave, Staten Island, NY 10306, USA",40.5788345,-74.12067540000002
11250,GREENWOOD AVE & E2 ST,"Greenwood Ave, Brooklyn, NY 11218, USA",40.650969,-73.97697600000002
11251,AVENUE T & E 70 ST,"Avenue T & E 70th St, Brooklyn, NY 11234, USA",40.62086499999999,-73.9098108
11252,RIVERSIDE BLVD & W 63 ST,"W 63rd St & Riverside Blvd, New York, USA",40.7750266,-73.9907329
11253,PROSPECT AVE & RITTER PL,"Ritter Pl & Prospect Ave, The Bronx, NY 10459, USA",40.83100820000001,-73.8968738
11254,AMBOY RD & BISHOP ST/RVFD,"Amboy Rd, Staten Island, NY, USA",40.5347955,-74.1843641
11255,106 AVE & 225 ST,"106th Ave & 225th St, Queens, NY 11429, USA",40.70906,-73.730554
11256,34 AVE & 103 ST,"34th Ave & 103rd St, Queens, NY 11368, USA",40.75584449999999,-73.8653534
11257,112 AVE & 227 ST,"227-27 112th Ave, Queens Village, NY 11429, USA",40.7054034,-73.7291929
11258,DITMARS BLVD AND 46TH ST,"Ditmars Blvd & 46th St, Queens, NY 11105, USA",40.7703263,-73.9024853
11259,BRYANT AVE & RICHMOND RD->,"Richmond Rd & Bryant Ave, Staten Island, NY 10304, USA",40.57863320000001,-74.11542500000002
11260,INTERVALE AVE & CHISHOLM ST,"Intervale Ave & Chisholm St, The Bronx, NY 10459, USA",40.829222,-73.89427839999998
11261,PACIFIC AVE AND HILLCREST ST,"Pacific Ave & Hillcrest St, Staten Island, NY 10312, USA",40.53925599999999,-74.155569
11262,MURDOCK AVE & 205 ST,"205th St & Murdock Ave, Queens, NY 11412, USA",40.701166,-73.75022
11263,25TH AVE AND 86TH ST,"25th Ave & 86th St, Brooklyn, NY 11214, USA",40.597926,-73.98719200000002
11264,ELTINGVILLE BLVD & GENESSE AV,"380 Genesee Ave, Staten Island, NY 10312, USA",40.5522419,-74.16953269999998
11265,133 AVE & 80 ST,"133 E 80th St, New York, NY 10075, USA",40.7758229,-73.95855080000003
11266,38 ST & HUNTERS POINT AVE,"Hunters Point Ave & 38th St, Queens, NY 11101, USA",40.736869,-73.9285007
11267,YORK AVE & 75 ST,"York Ave & E 75th St, New York, NY 10021, USA",40.7688161,-73.95232469999998
11268,54 AVE & VAN HORN ST,"Van Horn St & 54th Ave, Queens, NY 11373, USA",40.73438,-73.87895400000002
11269,NEWKIRK AVE & RUGBY RD,"Rugby Rd & Newkirk Ave, Brooklyn, NY 11226, USA",40.63510340000001,-73.96419959999999
11270,NEREID & DE REIMER AVES,"Nereid Ave & De Reimer Ave, The Bronx, NY 10466, USA",40.89944660000001,-73.8451365
11271,OVERLOOK TERRACE AND 186TH ST,"Overlook Terrace & W 186th St, New York, NY 10033, USA",40.8538434,-73.93632790000002
11272,87 AVE & RANGE ST,"87th Ave & Range St, Queens, NY 11427, USA",40.7309895,-73.734133
11273,MERCER & HOWARD STS,"40 Mercer St, New York, NY 10013, USA",40.7214232,-74.00116849999998
11274,BROOKLYN AVE & CARROLL ST,"Carroll St & Brooklyn Ave, Brooklyn, NY 11213, USA",40.6668839,-73.94520959999998
11275,6 AVE & 22 ST,"6th Ave & W 22nd St, New York, NY 10010, USA",40.7422326,-73.99328309999999
11276,MERRITT AVE & LIGHT ST,"Light St & Merritt Ave, The Bronx, NY 10466, USA",40.8878875,-73.82934509999998
11277,IND C @ SHEPHERD & PITKIN AVES,"New York, NY, USA",40.7127753,-74.0059728
11278,GLENMORE AVE & 75 ST,"Glenmore Ave & 75th St, New York, NY 11417, USA",40.677886,-73.86202800000002
11279,VAN NEST AVE & WILLIAMSBRIDGE RD,"Van Nest Ave & Williamsbridge Rd, The Bronx, NY 10461, USA",40.84899650000001,-73.8503443
11280,BEACH 79 ST 50' S OF BEACH CHANNEL DR,"3-50 Beach Channel Dr, Far Rockaway, NY 11692, USA",40.59091000000001,-73.804018
11281,HICKS & STATE STS,"New York, NY, USA",40.7127753,-74.0059728
11282,WATSON AVE. & WHITE PLAINS RD.,"White Plains Rd & Watson Ave, The Bronx, NY 10472, USA",40.8284317,-73.86067990000002
11283,GLENWOOD RD & E 21 ST,"Glenwood Rd & E 21st St, Brooklyn, NY 11230, USA",40.6330563,-73.9567348
11284,DITMAS AVE & E 8 ST,"E 8th St & Ditmas Ave, Brooklyn, NY 11218, USA",40.636407,-73.970291
11285,134 AVE & 161 ST,"134th Ave & 161st St, Queens, NY 11434, USA",40.673022,-73.776566
11286,MORNINGSIDE AVE & 124 ST,"Morningside Ave & W 124th St, New York, NY 10027, USA",40.81070020000001,-73.954512
11287,104 AVE & 195 ST,"104th Ave & 195th St, Queens, NY 11412, USA",40.707726,-73.76321490000002
11288,MORNINGSIDE AVE & W 121 ST,"Morningside Ave & W 121st St, New York, NY 10026, USA",40.80882709999999,-73.9558811
11289,BRYANT AVE AND CLAWSON ST,"Bryant Ave & Clawson St, Staten Island, NY 10306, USA",40.5749066,-74.10842509999998
11290,BAISLEY BLVD 300' E OF 119 RD,"Baisley Blvd, Queens, NY, USA",40.6801802,-73.77548290000001
11291,TRINITY PL & CEDAR ST,"Cedar St & Trinity Pl, New York, NY 10006, USA",40.70931059999999,-74.01192209999998
11292,LINCOLN AND MASON AVES,"New York, NY, USA",40.7127753,-74.0059728
11293,AVENUE M & E 100 ST,"East 100th Street & Avenue M, Brooklyn, NY 11236, USA",40.6386145,-73.89102419999998
11294,DE COSTA AVE & BEACH 64 ST,"De Costa Ave & Beach 64th St, Queens, NY 11692, USA",40.5985218,-73.79381
11295,AVENUE L & E 72 ST,"E 72nd St & Avenue L, Brooklyn, NY 11234, USA",40.6263535,-73.9144519
11296,62 AVE & 79 ST,"62nd Ave & 79th St, Queens, NY 11379, USA",40.722716,-73.87850499999998
11297,44 AVE & 9 ST,"44th Ave & 9th St, Queens, NY 11101, USA",40.75042670000001,-73.95147320000002
11298,VAN DUZER & CLINTON STS,"Clinton St & Van Duzer St, Staten Island, NY 10304, USA",40.6323104,-74.0771218
11299,JUNIPER BLVD NORTH & 80 ST,"Juniper Blvd N & 80th St, Queens, NY 11379, USA",40.7215613,-73.87644399999998
11300,CROSS BAY BLVD. & 158 AVE.,"158-46 Cross Bay Blvd, Howard Beach, NY 11414, USA",40.6595986,-73.84046699999998
11301,BYRNE & PURDY AVES,"Purdy Ave & Byrne Ave, Staten Island, NY 10314, USA",40.6101686,-74.1341932
11302,RIEDEL AVE & AMBER ST\RICHMOND VFD,"Amber St & Riedel Ave, Staten Island, NY 10306, USA",40.5680974,-74.13098520000001
11303,ATLANTIC AVE & LOGAN ST,"Atlantic Ave & Logan St, Brooklyn, NY 11208, USA",40.6800934,-73.87740889999998
11304,AVENUE K & E 92 ST,"Avenue K & E 92nd St, Brooklyn, NY 11236, USA",40.637901,-73.90083800000002
11305,ST. THERESA AND MULFORD AVES,"St Theresa Ave & Mulford Ave, The Bronx, NY 10461, USA",40.8496233,-73.83489420000002
11306,ANNADALE RD AND PINE TERRACE,"Pine Terrace & Annadale Rd, Staten Island, NY 10312, USA",40.5381014,-74.17856619999998
11307,COZINE & GEORGIA AVES,"New York, NY, USA",40.7127753,-74.0059728
11308,148 DRIVE & HOOK CREEK BLVD,"Hook Creek Blvd & 148th Dr, Queens, NY 11422, USA",40.6535003,-73.72647359999998
11309,ROCKAWAY BEACH BLVD & BEACH 122 ST,"Rockaway Beach Blvd & Beach 122nd St, Queens, NY 11694, USA",40.5781391,-73.842224
11310,ALBEMARLE RD & EAST 5 ST,"Albemarle Rd & E 5th St, Brooklyn, NY 11218, USA",40.645544,-73.97591899999998
11311,PARK AVE & 92 ST,"Park Ave & E 92nd St, New York, NY 10128, USA",40.7839454,-73.9543134
11312,69 AVE & 167 ST,"69-12 167th St, Flushing, NY 11365, USA",40.732552,-73.80245699999998
11313,3 AVE & 175 ST,"3rd Ave & E 175th St, The Bronx, NY 10457, USA",40.8441805,-73.89744250000003
11314,HEBERTON AVE AND ALBION PL,"Heberton Ave & Albion Pl, Staten Island, NY 10302, USA",40.633507,-74.1335745
11315,CHESTNUT AVE & TOMPKINS AVE,"Tompkins Ave & Chestnut Ave, Staten Island, NY 10305, USA",40.61558400000001,-74.073585
11316,WINCHESTER BLVD & SEWARD AVE,"Winchester Blvd & Seward Ave, Queens, NY 11426, USA",40.7361704,-73.734353
11317,CLARKSON AVE & EAST 56 ST,"Clarkson Ave & E 56th St, Brooklyn, NY 11203, USA",40.6569704,-73.9251451
11318,72 AVE & BURNS ST,"2-72 Burns St, Flushing, NY 11375, USA",40.71546800000001,-73.83789499999997
11319,LIBERTY AVE & BERRIMAN ST,"Liberty Ave & Berriman St, Brooklyn, NY 11208, USA",40.6767614,-73.8805047
11320,11 AVE & 72 ST,"11th Ave & 72nd St, Brooklyn, NY 11228, USA",40.6246877,-74.0100436
11321,BARTOW AND ELY AVES,"New York, NY, USA",40.7127753,-74.0059728
11322,FLATBUSH AV-1090' S OF GRAND ARMY PLZ,"Grand Army Plaza, Flatbush Ave, Brooklyn, NY 11238, USA",40.6738771,-73.9700893
11323,ST MARYS AVE & BAY ST,"Bay St & St Marys Ave, Staten Island, NY 10305, USA",40.6162693,-74.0677341
11324,LINDEN BLVD & 218 ST,"218th St & Linden Blvd, Queens, NY 11411, USA",40.695684,-73.74186499999998
11325,RANDALL AVE AND HOLLYWOOD AVE,"Hollywood Ave & Randall Ave, The Bronx, NY 10465, USA",40.82741400000001,-73.81917299999998
11326,LINDEN BLVD & 125 ST,"125th St & Linden Blvd, Queens, NY 11420, USA",40.6802557,-73.8152003
11327,NASSAU AVE & HAUSMAN ST,"Nassau Ave & Hausman St, Brooklyn, NY 11222, USA",40.7261471,-73.9388776
11328,5 AVE & GARFIELD PL,"Garfield Pl & 5th Ave, Brooklyn, NY 11215, USA",40.674602,-73.981775
11329,ATLANTIC AVE & 133 ST,"Atlantic Ave & 133rd St, Queens, NY 11418, USA",40.6966718,-73.81623060000003
11330,ROGERS AVE & LINCOLN RD,"Rogers Ave & Lincoln Rd, Brooklyn, NY 11225, USA",40.6613939,-73.9536145
11331,82 AVE & 126 ST,"126th St & 82nd Ave, Queens, NY 11415, USA",40.7137195,-73.8263255
11332,DUDLEY AND GRAND AVES,"New York, NY, USA",40.7127753,-74.0059728
11333,BMT M&R @ UNION ST & 4 AVE,"4th Ave & Union St, Brooklyn, NY 11215, USA",40.677442,-73.98311389999998
11334,51 AVE & GORSLINE ST,"Gorsline St & 51st Ave, Queens, NY 11373, USA",40.7372936,-73.88464499999998
11335,CLIFF ST & WATER FRONT->,"217 Water St #300, New York, NY 10038, USA",40.7074418,-74.00316269999998
11336,CABRINI BLVD AND 179TH ST,"Cabrini Blvd & W 179th St, New York, NY 10033, USA",40.8496989,-73.9407056
11337,20 AVE & 119 ST,"20th Ave & 119th St, Queens, NY 11356, USA",40.7816801,-73.84867369999998
11338,RIDGECREST AVE & HILLCREST ST,"Ridgecrest Ave, Staten Island, NY 10312, USA",40.538999,-74.1589732
11339,ROSE AVE AND 8TH ST,"888 8th Ave, New York, NY 10019, USA",40.76375,-73.984689
11340,CO-OP CITY BLVD & PEARTREE AV-CO-OP CITY,"Peartree Ave & Co Op City Blvd, The Bronx, NY 10475, USA",40.8800108,-73.82341459999998
11341,GATES AVE & FRESH POND RD,"Gates Ave & Fresh Pond Rd, Queens, NY 11385, USA",40.709041,-73.898462
11342,COMO AVE AND PINTO ST,"Pinto St & Como Ave, Queens, NY 11423, USA",40.7224834,-73.7689129
11343,LINDEN BLVD & 234 ST,"234th St & Linden Blvd, Queens, NY 11411, USA",40.6909178,-73.72818249999997
